6252126,"495 W 187th St",40.851515,-73.927339,274
6311989,"303 North St",41.025393,-73.744191,275
6511850,"178 High Farms Rd",40.850013,-73.614495,276
6230776,"267 W 139th St",40.818304,-73.9432,277
5608771,"135 E Clinton Ave",40.924033,-73.991101,278
6412511,"100 Aldrich St",40.870322,-73.830988,279
6307425,"67 Ogden Ave",41.009941,-73.858004,280
6534714,"75 N Central Ave",41.05735,-73.81735,281
5793442,"1 Bridge Plz N",40.854564,-73.964803,282
10949785,"2714 Frederick Douglass B",40.822487,-73.94214,283
6530271,"3633 E Tremont Ave",40.827954,-73.823549,284
5750242,"120 Hamilton Ave",40.812944,-73.9972,285
10973891,"2168 White Plains Rd",40.855537,-73.867495,286
6191382,"2205 E Tremont Ave",40.842147,-73.855493,287
6423138,"2516 Adam Clayton Powell Jr Blvd",40.821636,-73.939077,288
6260288,"679 Rhinelander Ave",40.847249,-73.867984,289
6194939,"551 E 3rd St",40.906971,-73.814851,290
10972985,"1200 Waters Pl",40.852491,-73.83736,291
10840336,"195 River Rd",40.805386,-73.991859,292
6360637,"127 Vernon Ave",40.906479,-73.815461,293
6525896,"34 E 1st St",40.911859,-73.835695,294
6495673,"466 Main St",40.909552,-73.780565,295
6617367,"450 Cross Bronx Expy",40.844066,-73.898239,296
6134440,"477 Malcolm X Blvd",40.81294,-73.941708,297
1654827,"45 E Putnam Ave",41.031408,-73.62682,298
6432508,"52 W Burnside Ave",40.854361,-73.910072,299
10949841,"3497 Broadway",40.825183,-73.951666,300
6212793,"81 Main St",41.032113,-73.770552,301
5743934,"29 Cherry Ct",40.936648,-73.979253,302
6229384,"410 Hunts Point Ave",40.810042,-73.881094,303
6156352,"50 Main St",41.031768,-73.773969,304
6224691,"114 US Hwy 9w",41.160685,-73.928823,305
6243549,"145 S 5th Ave",40.907664,-73.836421,306
5692929,"116 Paris Ave",41.007863,-73.952193,307
6204286,"1408 Seabury Ave",40.839067,-73.843797,308
6713001,"1038 E 224th St",40.883813,-73.850537,309
6656020,"1932 Arthur Ave",40.845142,-73.893407,310
6477561,"18 Kingsley Dr",40.96865,-73.844713,311
6533185,"555 Morris Ave",40.818659,-73.922244,312
10972644,"1821 Mahan Ave",40.848154,-73.829985,313
6364917,"800 E 176th St",40.842025,-73.88934,314
6709515,"2061 Palmer Ave",40.928357,-73.764741,315
1648719,"66 Field Point Rd",41.02473,-73.630084,316
10968816,"Hunts Point Avenue",40.821657,-73.918936,317
10945662,"612 W 115th Street",40.807887,-73.965399,318
6667921,"720 Castle Hill Ave",40.821411,-73.848535,319
6424124,"321 Barretto St",40.807901,-73.887728,320
6647814,"35 E Grassy Sprain Rd",40.958507,-73.850453,321
6452608,"2190 Boston Rd",40.856081,-73.869594,322
6191434,"60 US Hwy 9w",41.033517,-73.926264,323
6375913,"3765 Riverdale Ave",40.886692,-73.907203,324
6176649,"27 Briarwood Dr",41.142456,-73.981313,325
1644480,"89 Greenwich Ave",41.029173,-73.626298,326
10985666,"94 S Franklin St",41.087631,-73.921883,327
6668739,"182 E Post Rd",41.029295,-73.765099,328
6311307,"107 Forest Ave",40.875467,-73.600363,329
6644973,"2024 Mohegan Ave",40.84402,-73.884572,330
5738806,"181 Howard St",40.943134,-73.986257,331
5718630,"2050 Center Ave",40.854672,-73.97076,332
5598693,"336 Broad Ave",40.86295,-73.987074,333
6346756,"63 Main St",41.013428,-73.876682,334
